//
///////////////////////////////////////////EXTRASUNNY_LA
//
//	Amb					Amb_Obj				Dir					Sky top				Sky bot				SunCore				SunCorona			SunSz	SprSz	SprBght		Shdw	LightShd	PoleShd		FarClp		FogSt		LightOnGround	LowCloudsRGB		BottomCloudRGB		WaterRGBA			Alpha1	RGB1				Alpha2		RGB2			CloudAlpha		IntensityLimit		WaterFogAlpha	DirMult
	9	2	2			235	228	182			255	255	255			68	117	210			36	117	196			236	159	109			179	140	109			0		0		0			164		22			124			800			10			0.3				87	37	32			176	140	133			67	128	128	240		127		99	99	81			127			120	83	31		25				180					0				1
	8	3	3			242	237	182			255	255	255			68	117	210			36	117	195			231	135	72			160	112	72			0		0		0			146		28			107			800			10			0.4				98	38	35			184	134	120			61	117	117	240		127		107	107	90			127			108	72	24		25				180					0				1
	8	4	4			248	246	182			255	255	255			68	117	210			36	117	194			226	111	36			141	83	36			0		0		0			128		34			91			800			10			0.6				109	39	37			192	128	108			55	107	107	240		127		115	115	98			127			97	61	17		25				180					0				1
	8	5	5			255	255	182			255	255	255			68	117	210			36	117	194			222	88	0			122	55	0			0		0		0			110		40			75			800			10			0.8				120	40	40			200	123	96			50	97	97	240		127		124	124	107			127			86	50	10		25				180					0				1
	25	14	14			210	194	182			255	255	255			181	150	84			167	108	65			255	128	0			255	128	0			0		0		0.4			100		60			0			800			10			0.9				120	40	40			72	107	159			67	67	67	240		127		81	85	40			127			66	27	0		25				140					0				1
	23	17	17			210	194	182			255	255	255			159	125	84			113	79	58			255	128	0			130	68	0			0		0		0.3			130		80			0			700			10			0.9				95	33	25			43	59	96			67	67	64	240		127		145	114	62			127			71	39	0		25				115					0				1
	21	20	20			210	194	182			255	255	255			137	100	84			60	50	52			255	128	0			5	8	0			0		0		0.3			160		100			0			600			10			0.9				70	27	10			15	11	34			67	67	62	240		127		209	143	84			127			76	51	0		25				90					0				1
	21	21	21			215	203	156			255	255	255			68	61	54			30	40	42			255	128	0			5	4	0			0		0		0.3			180		100			0			500			55			0.9				50	23	5			9	7	18			76	76	63	240		127		148	115	85			127			68	86	61		12				90					0				1
//
///////////////////////////////////////////SUNNY_LA
//
//	Amb					Amb_Obj				Dir					Sky top				Sky bot				SunCore				SunCorona			SunSz	SprSz	SprBght		Shdw	LightShd	PoleShd		FarClp		FogSt		LightOnGround	LowCloudsRGB		BottomCloudRGB		WaterRGBA			Alpha1	RGB1				Alpha2		RGB2			CloudAlpha		IntensityLimit		WaterFogAlpha	DirMult
	50	50	50			255	255	255			255	255	255			0	0	0			0	0	0			255	255	255			0	0	0			0		0		1			255		0			0			800			100			0.9				0	0	0			0	0	0			85	85	65	240		25		255	255	255			25			255	255	255		0				0					0				1
	50	50	50			255	255	255			255	255	255			0	0	0			0	0	0			255	255	255			0	0	0			0		0		1			255		0			0			800			100			0.9				0	0	0			0	0	0			73	78	62	240		25		255	255	255			25			255	255	255		0				0					0				1
	50	50	50			255	255	255			255	255	255			0	0	0			0	0	0			255	255	255			0	0	0			0		0		1			255		0			0			800			100			0.9				0	0	0			0	0	0			61	71	59	240		25		255	255	255			25			255	255	255		0				0					0				1
	50	50	50			255	255	255			255	255	255			0	0	0			0	0	0			255	255	255			0	0	0			0		0		1			255		0			0			800			100			0.9				0	0	0			0	0	0			48	64	57	240		25		255	255	255			25			255	255	255		0				0					0				1
	50	50	50			255	255	255			255	255	255			0	0	0			0	0	0			255	255	255			0	0	0			0		0		1			255		0			0			800			100			0.9				0	0	0			0	0	0			37	57	54	240		25		255	255	255			25			255	255	255		0				0					0				1
	50	50	50			255	255	255			255	255	255			0	0	0			0	0	0			255	255	255			0	0	0			0		0		1			255		0			0			800			100			0.9				0	0	0			0	0	0			25	51	52	240		25		255	255	255			25			255	255	255		0				0					0				1
	50	50	50			255	255	255			255	255	255			255	255	255			255	255	255			255	255	255			255	255	255			0		0		1			255		0			0			800			100			0.8				255	255	255			255	255	255			90	170	170	240		25		255	255	255			25			255	255	255		0				0					0				1
	50	50	50			255	255	255			255	255	255			255	255	255			255	255	255			255	255	255			255	255	255			0		0		1			255		0			0			800			100			0.4				255	255	255			255	255	255			145	170	170	240		0		255	255	255			0			255	255	255		0				0					0				1
	50	50	50			255	255	255			255	255	255			255	255	255			255	255	255			255	255	255			255	255	255			0		0		1			255		0			0			800			100			0.3				255	255	255			255	255	255			134	170	170	240		0		255	255	255			0			255	255	255		0				0					0				1
	50	50	50			255	255	255			255	255	255			255	255	255			255	255	255			255	255	255			255	255	255			0		0		1			255		0			0			800			100			0.2				255	255	255			255	255	255			123	170	170	240		0		255	255	255			0			255	255	255		0				0					0				1
	50	50	50			255	255	255			255	255	255			255	255	255			255	255	255			255	255	255			255	255	255			0		0		1			255		0			0			800			100			0.05				255	255	255			255	255	255			112	170	170	240		0		255	255	255			0			255	255	255		0				0					0				1
	50	50	50			255	255	255			255	255	255			255	255	255			255	255	255			255	255	255			255	255	255			0		0		1			255		0			0			800			100			-0.05				255	255	255			255	255	255			101	170	170	240		0		255	255	255			0			255	255	255		0				0					0				1
	50	50	50			255	255	255			255	255	255			255	255	255			255	255	255			255	255	255			255	255	255			0		0		1			255		0			0			800			100			-0.05				255	255	255			255	255	255			90	170	170	240		0		255	255	255			0			255	255	255		0				0					0				1
	50	50	50			255	255	255			255	255	255			255	255	255			255	255	255			255	255	255			255	255	255			0		0		1			255		0			0			800			100			-0.05				255	255	255			255	255	255			84	159	159	240		0		255	255	255			0			255	255	255		0				0					0				1
	50	50	50			255	255	255			255	255	255			255	255	255			255	255	255			255	255	255			255	255	255			0		0		1			255		0			0			800			100			-0.05				255	255	255			255	255	255			78	149	149	240		0		255	255	255			0			255	255	255		0				0					0				1
	50	50	50			255	255	255			255	255	255			255	255	255			255	255	255			255	255	255			255	255	255			0		0		1			255		0			0			800			100			-0.05				255	255	255			255	255	255			72	138	138	240		0		255	255	255			0			255	255	255		0				0					0				1
	50	50	50			255	255	255			255	255	255			255	255	255			255	255	255			255	255	255			255	255	255			0		0		1			255		0			0			800			100			-0.05				255	255	255			255	255	255			67	128	128	240		0		255	255	255			0			255	255	255		0				0					0				1
	50	50	50			255	255	255			255	255	255			255	255	255			255	255	255			255	255	255			255	255	255			0		0		1			255		0			0			800			100			-0.05				255	255	255			255	255	255			61	117	117	240		0		255	255	255			0			255	255	255		0				0					0				1
	50	50	50			255	255	255			255	255	255			255	255	255			255	255	255			255	255	255			255	255	255			0		0		1			255		0			0			800			100			-0.05				255	255	255			255	255	255			55	107	107	240		0		255	255	255			0			255	255	255		0				0					0				1
	50	50	50			255	255	255			255	255	255			255	255	255			255	255	255			255	255	255			255	255	255			0		0		1			255		0			0			800			100			-0.05				255	255	255			255	255	255			50	97	97	240		0		255	255	255			0			255	255	255		0				0					0				1
	50	50	50			255	255	255			255	255	255			255	255	255			255	255	255			255	255	255			255	255	255			0		0		1			255		0			0			0			0			0.9				255	255	255			255	255	255			67	67	67	240		0		255	255	255			0			255	255	255		0				0					0				1
	50	50	50			255	255	255			255	255	255			127	127	127			127	127	127			127	127	127			127	127	127			0		0		1			255		0			0			800			42			0.9				127	127	127			127	127	127			67	67	64	240		12		255	255	255			12			255	255	255		0				0					0				1
	50	50	50			255	255	255			255	255	255			0	0	0			0	0	0			0	0	0			0	0	0			0		0		1			255		0			0			800			41			0.9				0	0	0			0	0	0			67	67	62	240		25		255	255	255			25			255	255	255		0				0					0				1
	50	50	50			255	255	255			255	255	255			0	0	0			0	0	0			127	127	127			0	0	0			0		0		1			255		0			0			800			70			0.9				0	0	0			0	0	0			76	76	63	240		25		255	255	255			25			255	255	255		0				0					0				1
//
///////////////////////////////////////////EXTRASUNNY_SMOG_LA
//
//	Amb					Amb_Obj				Dir					Sky top				Sky bot				SunCore				SunCorona			SunSz	SprSz	SprBght		Shdw	LightShd	PoleShd		FarClp		FogSt		LightOnGround	LowCloudsRGB		BottomCloudRGB		WaterRGBA			Alpha1	RGB1				Alpha2		RGB2			CloudAlpha		IntensityLimit		WaterFogAlpha	DirMult
	33	33	33			249	244	235			255	255	255			19	14	19			6	6	17			255	128	0			5	0	0			0		0		0.9			200		102			0			800			100			0.9				30	20	0			3	3	3			85	85	65	240		127		50	61	114			127			14	46	55		25				80					0				1
	30	33	33			241	234	224			255	255	255			18	14	19			7	7	17			255	128	0			55	25	0			0		0		0.9			190		101			0			800			90			0.9				31	17	2			7	8	9			78	88	72	240		127		58	66	114			127			18	44	50		25				80					0				1
	28	33	33			233	224	213			255	255	255			17	14	20			9	9	18			255	128	0			105	51	0			0		0		0.9			180		101			0			800			80			0.9				32	15	4			12	13	16			72	92	80	240		127		67	72	114			127			22	43	45		25				80					0				1
	26	33	33			225	214	203			255	255	255			17	15	20			11	11	18			255	128	0			155	76	0			0		0		0.9			170		100			0			800			70			0.9				33	13	6			17	19	22			65	96	88	240		127		75	78	114			127			26	42	40		25				80					0				1
	24	33	33			217	204	192			255	255	255			16	15	21			13	13	19			255	128	0			205	102	0			0		0		0.9			160		100			0			800			60			0.9				34	11	8			22	24	29			59	100	96	240		127		84	84	114			127			30	41	35		25				80					0				1
	22	33	33			210	194	182			255	255	255			16	16	22			15	15	20			255	128	0			255	128	0			0		0		0.9			150		100			0			800			50			0.9				35	9	10			27	30	36			53	104	104	240		127		93	90	114			127			34	40	30		25				80					0				1
	20	16	16			210	194	182			255	255	255			90	205	255			200	144	85			255	128	0			255	128	0			0		0		0.4			140		93			0			800			50			0.8				100	34	25			120	92	88			90	170	170	240		127		86	86	86			127			149	94	0		25				120					0				1
	11	7	1			210	194	182			255	255	255			90	205	255			114	148	166			255	128	0			255	128	0			0		0		0.8			100		50			75			800			10			0.4				120	40	40			159	142	106			145	170	170	240		127		106	107	84			127			96	61	15		25				120					0				1
	11	7	1			210	194	182			255	255	255			90	193	255			117	148	169			255	128	0			255	128	0			0		0		0.7			127		40			98			800			10			0.3				104	38	36			156	146	121			134	170	170	240		127		101	101	75			127			101	67	20		25				106					0				1
	12	7	1			210	194	182			255	255	255			90	181	255			120	148	172			255	128	0			255	128	0			0		0		0.6			154		30			121			800			10			0.2				89	37	33			153	150	136			123	170	170	240		127		96	96	67			127			107	74	25		25				92					0				1
	12	7	1			210	194	182			255	255	255			90	170	255			123	148	175			255	128	0			255	128	0			0		0		0.5			181		19			144			800			10			0.05				74	36	29			150	155	152			112	170	170	240		127		91	90	59			127			113	80	30		25				78					0				1
	13	7	1			210	194	182			255	255	255			90	158	255			126	148	178			255	128	0			255	128	0			0		0		0.4			208		9			167			800			10			-0.05				59	35	26			147	159	167			101	170	170	240		127		86	85	51			127			119	87	35		25				64					0				1
	14	7	2			210	194	182			255	255	255			90	147	255			129	148	182			255	128	0			255	128	0			0		0		0.3			236		0			190			800			10			-0.05				44	34	23			145	164	183			90	170	170	240		127		82	80	43			127			125	94	40		25				50					0				1
	13	7	2			210	194	182			255	255	255			90	144	241			123	147	182			246	128	0			255	128	0			0		0		0.4			218		5			177			800			10			0.05				54	34	25			152	158	170			84	159	159	240		127		88	81	46			127			119	87	35		25				64					0				1
	12	7	2			210	194	182			255	255	255			90	141	227			117	146	182			238	128	0			255	128	0			0		0		0.5			200		11			165			800			10			0.2				65	35	27			160	152	158			78	149	149	240		127		94	83	49			127			113	81	31		25				78					0				1
	12	8	3			210	194	182			255	255	255			91	138	213			112	146	182			230	128	0			255	128	0			0		0		0.6			181		17			152			800			10			0.2				76	36	30			168	146	145			72	138	138	240		127		100	85	53			127			108	75	27		25				92					0				1
	11	8	3			210	194	182			255	255	255			91	135	199			106	145	182			222	128	0			255	128	0			0		0		0.7			164		22			140			800			10			0.3				87	37	32			176	140	133			67	128	128	240		127		106	87	56			127			102	68	22		25				107					0				1
	11	9	4			210	194	182			255	255	255			92	132	185			101	145	182			214	128	0			255	128	0			0		0		0.8			146		28			127			800			10			0.4				98	38	35			184	134	120			61	117	117	240		127		112	89	60			127			97	62	18		25				121					0				1
	10	9	4			210	194	182			255	255	255			92	129	171			95	144	182			206	128	0			255	128	0			0		0		0.9			128		34			115			800			10			0.6				109	39	37			192	128	108			55	107	107	240		127		118	91	63			127			91	56	14		25				135					0				1
	10	10	5			210	194	182			255	255	255			93	127	157			90	144	182			198	128	0			255	128	0			0		0		1			110		40			103			800			10			0.8				120	40	40			200	123	96			50	97	97	240		127		124	93	67			127			86	50	10		25				150					0				1
	10	5	5			210	194	182			255	255	255			181	150	84			167	118	65			255	128	0			255	128	0			0		0		1			100		60			0			800			10			0.9				120	40	40			72	107	159			67	67	67	240		127		121	102	80			127			44	24	0		25				150					0				1
	16	8	10			232	208	202			255	255	255			195	150	84			167	118	65			255	128	0			130	68	0			0		0		0.6			130		80			0			800			10			0.9				95	33	25			43	59	96			67	67	64	240		127		122	113	102			127			44	24	0		25				115					0				1
	22	12	15			255	222	222			255	255	255			209	150	84			167	118	65			255	128	0			5	8	0			0		0		0.3			160		100			0			800			10			0.9				70	27	10			15	11	34			67	67	62	240		127		124	124	124			127			44	24	0		25				80					0				1
	27	22	24			252	233	228			255	255	255			114	82	51			86	62	41			255	128	0			5	4	0			0		0		0.6			180		101			0			800			55			0.9				50	23	5			9	7	18			76	76	63	240		127		87	92	119			127			29	35	27		25				80					0				1
//
///////////////////////////////////////////SUNNY_SMOG_LA
//
//	Amb					Amb_Obj				Dir					Sky top				Sky bot				SunCore				SunCorona			SunSz	SprSz	SprBght		Shdw	LightShd	PoleShd		FarClp		FogSt		LightOnGround	LowCloudsRGB		BottomCloudRGB		WaterRGBA			Alpha1	RGB1				Alpha2		RGB2			CloudAlpha		IntensityLimit		WaterFogAlpha	DirMult
	33	33	33			210	188	166			255	255	255			22	5	12			13	13	31			255	128	0			5	0	0			0		0		0.6			200		100			0			800			155			0.9				30	20	0			3	3	3			85	85	65	240		127		57	87	87			127			21	27	88		122				90					0				1
	33	33	33			210	189	169			255	255	255			20	7	12			13	13	28			255	128	0			55	25	0			0		0		0.6			190		100			0			800			155			0.9				31	17	2			7	8	9			78	88	72	240		127		55	85	92			127			23	29	76		122				90					0				1
	33	33	33			210	190	172			255	255	255			19	9	13			13	13	26			255	128	0			105	51	0			0		0		0.7			180		100			0			800			155			0.9				32	15	4			12	13	16			72	92	80	240		127		54	83	97			127			26	32	64		122				90					0				1
	33	33	33			210	191	175			255	255	255			17	11	14			13	13	24			255	128	0			155	76	0			0		0		0.8			170		100			0			800			155			0.9				33	13	6			17	19	22			65	96	88	240		127		52	81	103			127			28	34	53		122				90					0				1
	33	33	33			210	192	178			255	255	255			16	13	15			13	13	22			255	128	0			205	102	0			0		0		0.9			160		100			0			800			155			0.9				34	11	8			22	24	29			59	100	96	240		127		51	79	108			127			31	37	41		122				90					0				1
	33	33	33			210	194	182			255	255	255			15	15	16			14	14	20			255	128	0			255	128	0			0		0		1			150		100			0			800			155			0.9				35	9	10			27	30	36			53	104	104	240		127		50	78	114			127			34	40	30		122				90					0				1
	33	33	33			210	194	182			255	255	255			90	205	255			200	144	85			255	128	0			255	128	0			0		0		0.9			140		93			0			800			100			0.8				100	34	25			120	92	88			90	170	170	240		127		86	86	86			127			149	94	0		122				120					0				1
	20	11	5			210	194	182			255	255	255			90	205	255			222	204	200			255	128	0			255	128	0			0		0		0.1			236		50			75			800			100			0.4				120	40	40			159	142	106			145	170	170	240		127		106	106	106			127			96	61	15		122				180					0				1
	19	10	4			210	194	182			255	255	255			87	192	252			206	198	195			255	128	0			255	128	0			0		0		0.1			236		40			98			800			96			0.3				104	38	36			156	146	121			134	170	170	240		127		110	109	106			127			96	63	14		122				180					0				1
	18	9	3			210	194	182			255	255	255			85	179	250			190	192	190			255	128	0			255	128	0			0		0		0.1			236		30			121			800			92			0.2				89	37	33			153	150	136			123	170	170	240		127		114	112	107			127			97	66	13		122				180					0				1
	17	8	1			210	194	182			255	255	255			83	166	247			174	186	185			255	128	0			255	128	0			0		0		0.1			236		19			144			800			88			0.05				74	36	29			150	155	152			112	170	170	240		127		118	116	108			127			97	68	12		122				180					0				1
	16	7	0			210	194	182			255	255	255			81	153	245			158	180	180			255	128	0			255	128	0			0		0		0.1			236		9			167			800			84			-0.05				59	35	26			147	159	167			101	170	170	240		127		122	119	109			127			98	71	11		122				180					0				1
	15	7	0			210	194	182			255	255	255			79	140	243			143	175	175			255	128	0			255	128	0			0		0		0.1			236		0			190			800			80			-0.05				44	34	23			145	164	183			90	170	170	240		127		127	123	110			127			99	74	10		122				180					0				1
	15	7	0			210	194	182			255	255	255			83	140	230			135	170	176			255	117	0			255	146	36			0		0		0.1			234		5			173			800			70			0.05				54	34	25			152	158	170			84	159	159	240		127		126	123	109			127			97	70	10		122				180					0				1
	15	8	0			210	194	182			255	255	255			87	140	218			127	166	177			255	107	0			255	164	72			0		0		0.1			232		11			157			800			60			0.2				65	35	27			160	152	158			78	149	149	240		127		126	123	109			127			95	67	10		122				180					0				1
	15	8	0			210	194	182			255	255	255			91	140	206			120	161	178			255	96	0			255	182	109			0		0		0.2			230		17			140			800			49			0.2				76	36	30			168	146	145			72	138	138	240		127		125	123	108			127			93	63	10		121				180					0				1
	15	9	0			210	194	182			255	255	255			96	141	193			112	157	179			255	86	0			255	200	145			0		0		0.2			228		22			124			800			40			0.3				87	37	32			176	140	133			67	128	128	240		127		125	123	108			127			91	60	10		122				180					0				1
	15	9	0			210	194	182			255	255	255			100	141	181			105	152	180			255	75	0			255	218	182			0		0		0.3			226		28			107			800			30			0.4				98	38	35			184	134	120			61	117	117	240		127		124	123	107			127			89	56	10		122				180					0				1
	15	10	0			210	194	182			255	255	255			104	141	169			97	148	181			255	65	0			255	236	218			0		0		0.3			224		34			91			800			20			0.6				109	39	37			192	128	108			55	107	107	240		127		124	123	107			127			87	53	10		122				180					0				1
	15	11	0			210	194	182			255	255	255			109	142	157			90	144	182			255	55	0			255	255	255			0		0		0.4			222		40			75			800			10			0.8				120	40	40			200	123	96			50	97	97	240		127		124	124	107			127			86	50	10		122				180					0				1
	15	5	0			210	194	182			255	255	255			181	150	84			167	118	65			255	128	0			255	128	0			0		0		0.7			100		60			0			800			10			0.9				120	40	40			72	107	159			67	67	67	240		127		121	93	71			127			44	24	0		122				120					0				1
	24	8	6			210	194	182			255	255	255			181	150	84			182	110	52			255	128	0			130	68	0			0		0		0.6			130		80			0			800			10			0.9				95	33	25			43	59	96			67	67	64	240		127		119	108	77			127			55	25	0		122				105					0				1
	33	12	12			210	194	182			255	255	255			181	150	84			197	103	39			255	128	0			5	8	0			0		0		0.6			160		100			0			800			10			0.9				70	27	10			15	11	34			67	67	62	240		127		117	124	83			127			66	27	0		122				90					0				1
	33	22	22			210	191	174			255	255	255			101	77	48			105	58	35			255	128	0			5	4	0			0		0		0.6			180		100			0			800			82			0.9				50	23	5			9	7	18			76	76	63	240		127		87	105	85			127			43	27	44		122				90					0				1
//
///////////////////////////////////////////CLOUDY_LA
//
//	Amb					Amb_Obj				Dir					Sky top				Sky bot				SunCore				SunCorona			SunSz	SprSz	SprBght		Shdw	LightShd	PoleShd		FarClp		FogSt		LightOnGround	LowCloudsRGB		BottomCloudRGB		WaterRGBA			Alpha1	RGB1				Alpha2		RGB2			CloudAlpha		IntensityLimit		WaterFogAlpha	DirMult
	10	30	30			157	176	208			255	255	255			10	10	10			10	23	33			10	10	0			10	0	0			0		0		0.2			200		100			0			700			79			0.9				30	20	0			23	28	30			55	55	66	240		127		124	124	124			127			45	49	32		155				51					0				1
	10	28	29			157	175	206			255	255	255			10	10	10			10	22	33			10	10	0			10	0	0			0		0		0.1			200		100			0			700			58			0.9				38	21	2			23	28	30			55	55	66	240		127		115	116	117			127			55	63	49		155				60					0				1
	10	27	28			158	174	205			255	255	255			10	10	10			10	22	33			10	10	0			10	0	0			0		0		0.1			200		100			0			700			38			0.9				46	22	4			23	28	30			55	55	66	240		127		106	108	110			127			66	77	67		155				70					0				1
	10	26	28			158	173	204			255	255	255			10	10	10			10	22	33			10	10	0			10	0	0			0		0		0.1			200		100			0			700			18			0.9				54	24	6			23	28	30			55	55	66	240		127		97	100	104			127			76	91	84		155				80					0				1
	10	25	27			159	172	203			255	255	255			10	10	10			10	22	33			10	10	0			10	0	0			0		0		0.1			200		100			0			700			-1			0.9				62	25	8			23	28	30			55	55	66	240		127		88	92	97			127			87	105	102		155				90					0				1
	10	24	27			160	171	202			255	255	255			10	10	10			10	22	33			10	10	0			10	0	0			0		0		0.1			200		100			0			700			-22			0.9				70	27	10			23	28	30			55	55	66	240		127		80	85	91			127			98	120	120		155				100					0				1
	16	31	31			163	187	192			255	255	255			22	22	22			15	25	27			0	0	0			0	0	0			0		0		0.1			200		100			0			700			90			0.8				100	34	25			23	28	30			77	77	88	240		127		63	80	80			127			122	122	90		155				180					0				1
	22	22	22			190	176	169			255	255	255			125	145	151			125	145	151			0	0	0			0	0	0			0		0		0.1			80		50			0			700			-22			0.4				120	40	40			92	116	125			77	77	88	240		127		124	124	124			127			45	28	12		155				180					0				1
	22	22	22			190	176	169			255	255	255			125	145	151			125	145	151			2	2	0			2	0	0			0		0		0.1			80		40			24			700			-22			0.3				120	52	52			92	116	124			86	86	95	240		127		115	115	115			127			60	46	34		155				180					0				1
	22	22	22			190	176	169			255	255	255			125	145	151			125	145	151			4	4	0			4	0	0			0		0		0.1			80		30			48			700			-22			0.3				120	64	64			92	116	124			96	96	102	240		127		106	106	106			127			75	65	56		155				180					0				1
	22	22	22			190	176	169			255	255	255			125	145	151			125	145	151			6	6	0			6	0	0			0		0		0.1			80		19			72			700			-22			0.2				120	76	76			92	116	123			105	105	110	240		127		97	97	97			127			91	84	78		155				180					0				1
	22	22	22			190	176	169			255	255	255			125	145	151			125	145	151			8	8	0			8	0	0			0		0		0.1			80		9			96			700			-22			0.2				120	88	88			92	116	123			115	115	117	240		127		88	88	88			127			106	103	100		155				180					0				1
	22	22	22			190	176	169			255	255	255			125	145	151			125	145	151			10	10	0			10	0	0			0		0		0.1			80		0			120			700			-22			0.2				120	100	100			92	116	123			125	125	125	240		127		80	80	80			127			122	122	122		155				180					0				1
	22	22	22			190	176	169			255	255	255			125	145	151			125	145	151			8	8	0			8	0	0			0		0		0.1			80		0			102			700			-22			0.2				120	100	100			92	116	123			124	125	126	240		127		74	74	74			127			122	122	122		155				180					0				1
	22	22	22			190	176	169			255	255	255			125	145	151			125	145	151			7	7	0			7	0	0			0		0		0.1			80		0			85			700			-22			0.3				120	100	100			92	116	123			124	125	127	240		127		69	69	69			127			122	122	122		155				180					0				1
	22	22	22			190	176	169			255	255	255			125	145	151			125	145	151			5	5	0			5	0	0			0		0		0.1			80		0			68			700			-22			0.4				120	100	100			92	116	123			124	126	128	240		127		64	64	64			127			121	121	121		155				180					0				1
	22	22	22			190	176	169			255	255	255			125	145	151			125	145	151			4	4	0			4	0	0			0		0		0.1			80		0			51			700			-22			0.4				120	100	100			92	116	123			123	126	130	240		127		59	59	59			127			122	122	122		155				180					0				1
	22	22	22			190	176	169			255	255	255			125	145	151			125	145	151			2	2	0			2	0	0			0		0		0.1			80		0			34			700			-22			0.6				120	100	100			92	116	123			123	127	131	240		127		54	54	54			127			122	122	122		155				180					0				1
	22	22	22			190	176	169			255	255	255			125	145	151			125	145	151			1	1	0			1	0	0			0		0		0.1			80		0			17			700			-22			0.6				120	100	100			92	116	123			123	127	132	240		127		49	49	49			127			122	122	122		155				180					0				1
	22	22	22			190	176	169			255	255	255			125	145	151			125	145	151			0	0	0			0	0	0			0		0		0.1			80		0			0			700			-22			0.8				120	100	100			92	116	123			123	128	134	240		127		44	44	44			127			122	122	122		155				180					0				1
	22	22	22			190	176	169			255	255	255			34	56	62			62	72	75			0	0	0			0	0	0			0		0		0.1			80		50			0			700			-22			0.9				120	100	100			46	58	61			122	126	134	240		127		90	90	90			127			90	122	122		155				180					0				1
