//
///////////////////////////////////////////EXTRASUNNY_LA 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	206 206 206 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			204 102 0 			4 6 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			127 163 173 245			0 130 130 130			0 0 0 0			0	0	0	1.00		
// 6 AM
	201 201 201 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			153 76 0 			3 4 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			110 146 182 245			0 170 169 169			0 116 116 116			0	0	0	1.00		
// 7 AM
	204 203 203 			255 254 254 			255 255 255 			17 17 21 			255 254 254 			102 51 0 			2 3 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			129 129 183 245			0 134 134 134			0 119 119 119			0	0	0	1.00		
// Midday
	255 254 254 			245 245 245 			255 255 255 			0 0 0 			255 254 254 			251 251 251 			247 0 247 			0.3		0.1		0.1			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			135 142 189 245			0 196 196 196			0 195 195 195			0	0	0	1.48		
// 7 PM
	200 200 200 			245 245 245 			255 255 255 			0 0 0 			255 254 254 			0 0 0 			0 0 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			34 34 34			88 156 185 245			0 207 199 199			0 196 196 196			0	0	0	1.51		
// 8 PM
	160 160 160 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			255 255 255 			255 75 0 			4.7		0.5		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			105 186 189 245			0 196 196 198			0 154 154 154			0	0	0	1.00		
// 10 PM
	206 206 206 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			129 97 64 			129 78 50 			2.5		0.8		0.1			0 0 0			150.0		80.0		0.5			0 0 0			0 0 0			116 168 168 245			0 177 165 165			0 196 196 196			0	0	0	2.16		
//
///////////////////////////////////////////EXTRASUNNY_SMOG_LA 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	160 160 160 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			255 128 0 			5 8 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			52 52 52 245			0 128 128 128			0 155 155 155			0	0	0	1.68		
// 5 AM
	206 206 206 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			204 102 0 			4 6 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			127 163 173 245			0 130 130 130			0 0 0 0			0	0	0	1.00		
// 6 AM
	201 201 201 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			153 76 0 			3 4 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			110 146 182 245			0 170 169 169			0 116 116 116			0	0	0	1.00		
// 7 AM
	204 203 203 			255 254 254 			255 255 255 			17 17 21 			255 254 254 			102 51 0 			2 3 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			129 129 183 245			0 134 134 134			0 119 119 119			0	0	0	1.00		
// Midday
	255 254 254 			245 245 245 			255 255 255 			0 0 0 			255 254 254 			251 251 251 			247 0 247 			0.3		0.1		0.1			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			135 142 189 245			0 196 196 196			0 195 195 195			0	0	0	1.48		
// 7 PM
	200 200 200 			245 245 245 			255 255 255 			0 0 0 			255 254 254 			0 0 0 			0 0 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			34 34 34			88 156 185 245			0 207 199 199			0 196 196 196			0	0	0	1.51		
// 8 PM
	160 160 160 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			255 255 255 			255 75 0 			4.7		0.5		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			105 186 189 245			0 196 196 198			0 154 154 154			0	0	0	1.00		
// 10 PM
	206 206 206 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			129 97 64 			129 78 50 			2.5		0.8		0.1			0 0 0			150.0		80.0		0.5			0 0 0			0 0 0			116 168 168 245			0 177 165 165			0 196 196 196			0	0	0	2.16		
//
///////////////////////////////////////////SUNNY_SMOG_LA 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	160 160 160 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			255 128 0 			5 8 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			52 52 52 245			0 128 128 128			0 155 155 155			0	0	0	1.68		
// 5 AM
	206 206 206 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			204 102 0 			4 6 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			127 163 173 245			0 130 130 130			0 0 0 0			0	0	0	1.00		
// 6 AM
	201 201 201 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			153 76 0 			3 4 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			110 146 182 245			0 170 169 169			0 116 116 116			0	0	0	1.00		
// 7 AM
	204 203 203 			255 254 254 			255 255 255 			17 17 21 			255 254 254 			102 51 0 			2 3 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			129 129 183 245			0 134 134 134			0 119 119 119			0	0	0	1.00		
// Midday
	255 254 254 			245 245 245 			255 255 255 			0 0 0 			255 254 254 			251 251 251 			247 0 247 			0.3		0.1		0.1			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			135 142 189 245			0 196 196 196			0 195 195 195			0	0	0	1.48		
// 7 PM
	200 200 200 			245 245 245 			255 255 255 			0 0 0 			255 254 254 			0 0 0 			0 0 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			34 34 34			88 156 185 245			0 207 199 199			0 196 196 196			0	0	0	1.51		
// 8 PM
	160 160 160 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			255 255 255 			255 75 0 			4.7		0.5		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			105 186 189 245			0 196 196 198			0 154 154 154			0	0	0	1.00		
// 10 PM
	206 206 206 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			129 97 64 			129 78 50 			2.5		0.8		0.1			0 0 0			150.0		80.0		0.5			0 0 0			0 0 0			116 168 168 245			0 177 165 165			0 196 196 196			0	0	0	2.16		
//
///////////////////////////////////////////CLOUDY_LA 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	160 160 160 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			255 128 0 			5 8 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			52 52 52 245			0 128 128 128			0 155 155 155			0	0	0	1.68		
// 5 AM
	206 206 206 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			204 102 0 			4 6 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			127 163 173 245			0 130 130 130			0 0 0 0			0	0	0	1.00		
// 6 AM
	201 201 201 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			153 76 0 			3 4 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			110 146 182 245			0 170 169 169			0 116 116 116			0	0	0	1.00		
// 7 AM
	204 203 203 			255 254 254 			255 255 255 			17 17 21 			255 254 254 			102 51 0 			2 3 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			129 129 183 245			0 134 134 134			0 119 119 119			0	0	0	1.00		
// Midday
	255 254 254 			245 245 245 			255 255 255 			0 0 0 			255 254 254 			251 251 251 			247 0 247 			0.3		0.1		0.1			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			135 142 189 245			0 196 196 196			0 195 195 195			0	0	0	1.48		
// 7 PM
	200 200 200 			245 245 245 			255 255 255 			0 0 0 			255 254 254 			0 0 0 			0 0 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			34 34 34			88 156 185 245			0 207 199 199			0 196 196 196			0	0	0	1.51		
// 8 PM
	160 160 160 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			255 255 255 			255 75 0 			4.7		0.5		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			105 186 189 245			0 196 196 198			0 154 154 154			0	0	0	1.00		
// 10 PM
	206 206 206 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			129 97 64 			129 78 50 			2.5		0.8		0.1			0 0 0			150.0		80.0		0.5			0 0 0			0 0 0			116 168 168 245			0 177 165 165			0 196 196 196			0	0	0	2.16		
//
///////////////////////////////////////////SUNNY_SF 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	160 160 160 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			255 128 0 			5 8 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			52 52 52 245			0 128 128 128			0 155 155 155			0	0	0	1.68		
// 5 AM
	206 206 206 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			204 102 0 			4 6 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			127 163 173 245			0 130 130 130			0 0 0 0			0	0	0	1.00		
// 6 AM
	201 201 201 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			153 76 0 			3 4 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			110 146 182 245			0 170 169 169			0 116 116 116			0	0	0	1.00		
// 7 AM
	204 203 203 			255 254 254 			255 255 255 			17 17 21 			255 254 254 			102 51 0 			2 3 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			129 129 183 245			0 134 134 134			0 119 119 119			0	0	0	1.00		
// Midday
	255 254 254 			245 245 245 			255 255 255 			0 0 0 			255 254 254 			251 251 251 			247 0 247 			0.3		0.1		0.1			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			135 142 189 245			0 196 196 196			0 195 195 195			0	0	0	1.48		
// 7 PM
	200 200 200 			245 245 245 			255 255 255 			0 0 0 			255 254 254 			0 0 0 			0 0 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			34 34 34			88 156 185 245			0 207 199 199			0 196 196 196			0	0	0	1.51		
// 8 PM
	160 160 160 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			255 255 255 			255 75 0 			4.7		0.5		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			105 186 189 245			0 196 196 198			0 154 154 154			0	0	0	1.00		
// 10 PM
	206 206 206 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			129 97 64 			129 78 50 			2.5		0.8		0.1			0 0 0			150.0		80.0		0.5			0 0 0			0 0 0			116 168 168 245			0 177 165 165			0 196 196 196			0	0	0	2.16		
//
///////////////////////////////////////////EXTRASUNNY_SF 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	160 160 160 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			255 128 0 			5 8 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			52 52 52 245			0 128 128 128			0 155 155 155			0	0	0	1.68		
// 5 AM
	206 206 206 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			204 102 0 			4 6 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			127 163 173 245			0 130 130 130			0 0 0 0			0	0	0	1.00		
// 6 AM
	201 201 201 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			153 76 0 			3 4 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			110 146 182 245			0 170 169 169			0 116 116 116			0	0	0	1.00		
// 7 AM
	204 203 203 			255 254 254 			255 255 255 			17 17 21 			255 254 254 			102 51 0 			2 3 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			129 129 183 245			0 134 134 134			0 119 119 119			0	0	0	1.00		
// Midday
	255 254 254 			245 245 245 			255 255 255 			0 0 0 			255 254 254 			251 251 251 			247 0 247 			0.3		0.1		0.1			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			135 142 189 245			0 196 196 196			0 195 195 195			0	0	0	1.48		
// 7 PM
	200 200 200 			245 245 245 			255 255 255 			0 0 0 			255 254 254 			0 0 0 			0 0 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			34 34 34			88 156 185 245			0 207 199 199			0 196 196 196			0	0	0	1.51		
// 8 PM
	160 160 160 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			255 255 255 			255 75 0 			4.7		0.5		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			105 186 189 245			0 196 196 198			0 154 154 154			0	0	0	1.00		
// 10 PM
	206 206 206 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			129 97 64 			129 78 50 			2.5		0.8		0.1			0 0 0			150.0		80.0		0.5			0 0 0			0 0 0			116 168 168 245			0 177 165 165			0 196 196 196			0	0	0	2.16		
//
///////////////////////////////////////////CLOUDY_SF 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	160 160 160 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			255 128 0 			5 8 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			52 52 52 245			0 128 128 128			0 155 155 155			0	0	0	1.68		
// 5 AM
	206 206 206 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			204 102 0 			4 6 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			127 163 173 245			0 130 130 130			0 0 0 0			0	0	0	1.00		
// 6 AM
	201 201 201 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			153 76 0 			3 4 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			110 146 182 245			0 170 169 169			0 116 116 116			0	0	0	1.00		
// 7 AM
	204 203 203 			255 254 254 			255 255 255 			17 17 21 			255 254 254 			102 51 0 			2 3 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			129 129 183 245			0 134 134 134			0 119 119 119			0	0	0	1.00		
// Midday
	255 254 254 			245 245 245 			255 255 255 			0 0 0 			255 254 254 			251 251 251 			247 0 247 			0.3		0.1		0.1			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			135 142 189 245			0 196 196 196			0 195 195 195			0	0	0	1.48		
// 7 PM
	200 200 200 			245 245 245 			255 255 255 			0 0 0 			255 254 254 			0 0 0 			0 0 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			34 34 34			88 156 185 245			0 207 199 199			0 196 196 196			0	0	0	1.51		
// 8 PM
	160 160 160 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			255 255 255 			255 75 0 			4.7		0.5		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			105 186 189 245			0 196 196 198			0 154 154 154			0	0	0	1.00		
// 10 PM
	206 206 206 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			129 97 64 			129 78 50 			2.5		0.8		0.1			0 0 0			150.0		80.0		0.5			0 0 0			0 0 0			116 168 168 245			0 177 165 165			0 196 196 196			0	0	0	2.16		
//
///////////////////////////////////////////RAINY_SF 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	160 160 160 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			255 128 0 			5 8 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			52 52 52 245			0 128 128 128			0 155 155 155			0	0	0	1.68		
// 5 AM
	206 206 206 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			204 102 0 			4 6 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			127 163 173 245			0 130 130 130			0 0 0 0			0	0	0	1.00		
// 6 AM
	201 201 201 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			153 76 0 			3 4 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			110 146 182 245			0 170 169 169			0 116 116 116			0	0	0	1.00		
// 7 AM
	204 203 203 			255 254 254 			255 255 255 			17 17 21 			255 254 254 			102 51 0 			2 3 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			129 129 183 245			0 134 134 134			0 119 119 119			0	0	0	1.00		
// Midday
	255 254 254 			245 245 245 			255 255 255 			0 0 0 			255 254 254 			251 251 251 			247 0 247 			0.3		0.1		0.1			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			135 142 189 245			0 196 196 196			0 195 195 195			0	0	0	1.48		
// 7 PM
	200 200 200 			245 245 245 			255 255 255 			0 0 0 			255 254 254 			0 0 0 			0 0 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			34 34 34			88 156 185 245			0 207 199 199			0 196 196 196			0	0	0	1.51		
// 8 PM
	160 160 160 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			255 255 255 			255 75 0 			4.7		0.5		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			105 186 189 245			0 196 196 198			0 154 154 154			0	0	0	1.00		
// 10 PM
	206 206 206 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			129 97 64 			129 78 50 			2.5		0.8		0.1			0 0 0			150.0		80.0		0.5			0 0 0			0 0 0			116 168 168 245			0 177 165 165			0 196 196 196			0	0	0	2.16		
//
///////////////////////////////////////////FOGGY_SF 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	160 160 160 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			255 128 0 			5 8 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			52 52 52 245			0 128 128 128			0 155 155 155			0	0	0	1.68		
// 5 AM
	206 206 206 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			204 102 0 			4 6 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			127 163 173 245			0 130 130 130			0 0 0 0			0	0	0	1.00		
// 6 AM
	201 201 201 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			153 76 0 			3 4 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			110 146 182 245			0 170 169 169			0 116 116 116			0	0	0	1.00		
// 7 AM
	204 203 203 			255 254 254 			255 255 255 			17 17 21 			255 254 254 			102 51 0 			2 3 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			129 129 183 245			0 134 134 134			0 119 119 119			0	0	0	1.00		
// Midday
	255 254 254 			245 245 245 			255 255 255 			0 0 0 			255 254 254 			251 251 251 			247 0 247 			0.3		0.1		0.1			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			135 142 189 245			0 196 196 196			0 195 195 195			0	0	0	1.48		
// 7 PM
	200 200 200 			245 245 245 			255 255 255 			0 0 0 			255 254 254 			0 0 0 			0 0 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			34 34 34			88 156 185 245			0 207 199 199			0 196 196 196			0	0	0	1.51		
// 8 PM
	160 160 160 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			255 255 255 			255 75 0 			4.7		0.5		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			105 186 189 245			0 196 196 198			0 154 154 154			0	0	0	1.00		
// 10 PM
	206 206 206 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			129 97 64 			129 78 50 			2.5		0.8		0.1			0 0 0			150.0		80.0		0.5			0 0 0			0 0 0			116 168 168 245			0 177 165 165			0 196 196 196			0	0	0	2.16		
//
///////////////////////////////////////////SUNNY_VEGAS 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	160 160 160 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			255 128 0 			5 8 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			52 52 52 245			0 128 128 128			0 155 155 155			0	0	0	1.68		
// 5 AM
	206 206 206 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			204 102 0 			4 6 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			127 163 173 245			0 130 130 130			0 0 0 0			0	0	0	1.00		
// 6 AM
	201 201 201 			255 254 254 			255 255 255 			0 0 0 			255 254 254 			153 76 0 			3 4 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			110 146 182 245			0 170 169 169			0 116 116 116			0	0	0	1.00		
// 7 AM
	204 203 203 			255 254 254 			255 255 255 			17 17 21 			255 254 254 			102 51 0 			2 3 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			129 129 183 245			0 134 134 134			0 119 119 119			0	0	0	1.00		
// Midday
	255 254 254 			245 245 245 			255 255 255 			0 0 0 			255 254 254 			251 251 251 			247 0 247 			0.3		0.1		0.1			0 0 0			150.0		80.0		0.8			0 0 0			0 0 0			135 142 189 245			0 196 196 196			0 195 195 195			0	0	0	1.48		
// 7 PM
	200 200 200 			245 245 245 			255 255 255 			0 0 0 			255 254 254 			0 0 0 			0 0 0 			0.8		0.6		0.3			0 0 0			150.0		80.0		0.8			0 0 0			34 34 34			88 156 185 245			0 207 199 199			0 196 196 196			0	0	0	1.51		
// 8 PM
