//
///////////////////////////////////////////EXTRASUNNY_LA
//
//	Amb					Amb_Obj				Dir					Sky top				Sky bot				SunCore				SunCorona			SunSz	SprSz	SprBght		Shdw	LightShd	PoleShd		FarClp		FogSt		LightOnGround	LowCloudsRGB		BottomCloudRGB		WaterRGBA			Alpha1	RGB1				Alpha2		RGB2			CloudAlpha		IntensityLimit		WaterFogAlpha	DirMult
	12	7	1			217	187	157			255	255	255			49	59	254			113	137	255			255	255	255			255	255	255			0		0		0.5			181		19			144			2300			5			0.05				0	0	0			255	255	255			112	170	170	240		255		91	90	59			255			113	80	30		25				78					0				1
	13	7	1			204	189	174			255	255	255			47	60	254			113	137	255			255	255	255			255	255	255			0		0		0.4			208		9			167			2300			4			-0.05				0	0	0			255	255	255			101	170	170	240		255		86	85	51			255			119	87	35		25				64					0				1
	14	7	2			192	192	192			255	255	255			46	62	254			113	137	255			255	255	255			255	255	255			0		0		0.3			236		0			190			2300			3			-0.05				0	0	0			255	255	255			90	170	170	240		255		82	80	43			255			125	94	40		25				50					0				1
	13	7	2			194	192	190			255	255	255			42	59	252			113	137	255			255	255	255			255	255	255			0		0		0.4			218		5			177			2300			4			0.05				0	0	0			246	246	246			84	159	159	240		255		88	81	46			255			119	87	35		25				64					0				1
	12	7	2			197	192	189			255	255	255			38	57	250			113	137	255			255	255	255			255	255	255			0		0		0.5			200		11			165			2300			5			0.2				0	0	0			237	237	237			78	149	149	240		255		94	83	49			255			113	81	31		25				78					0				1
	12	8	3			199	192	187			255	255	255			34	55	248			113	137	255			255	255	255			255	255	255			0		0		0.6			181		17			152			2300			6			0.2				0	0	0			228	228	228			72	138	138	240		255		100	85	53			255			108	75	27		25				92					0				1
	11	8	3			202	193	186			255	255	255			30	53	247			113	137	255			255	255	255			255	255	255			0		0		0.7			164		22			140			2300			7			0.3				0	0	0			219	219	219			67	128	128	240		255		106	87	56			255			102	68	22		25				107					0				1
	11	9	4			204	193	184			255	255	255			26	51	245			113	137	255			255	255	255			255	255	255			0		0		0.8			146		28			127			2300			8			0.4				0	0	0			210	210	210			61	117	117	240		255		112	89	60			255			97	62	18		25				121					0				1
	10	9	4			207	193	183			255	255	255			22	49	243			113	137	255			255	255	255			255	255	255			0		0		0.9			128		34			115			2300			9			0.6				0	0	0			201	201	201			55	107	107	240		255		118	91	63			255			91	56	14		25				135					0				1
	10	10	5			210	194	182			255	255	255			19	47	242			113	137	255			255	255	255			255	255	255			0		0		1			110		40			103			2300			10			0.8				0	0	0			192	192	192			50	97	97	240		255		124	93	67			255			86	50	10		25				150					0				1
	10	5	5			210	194	182			255	255	255			250	99	163			255	128	0			255	128	0			255	128	0			0		0		1			100		60			0			2300			10			0.9				0	0	0			128	0	64			67	67	67	240		255		121	102	80			255			44	24	0		25				150					0				1
	16	8	10			232	208	202			255	255	255			125	49	81			127	64	20			127	64	0			130	68	0			0		0		0.6			130		80			0			2050			10			0.9				0	0	0			104	40	72			67	67	64	240		255		122	113	102			255			44	24	0		25				115					0				1
	22	12	15			255	222	222			255	255	255			0	0	0			0	0	40			0	0	0			5	8	0			0		0		0.3			160		100			0			1800			10			0.9				0	0	0			81	81	81			67	67	62	240		255		124	124	124			255			44	24	0		25				80					0				1
	27	22	24			252	233	228			255	255	255			0	0	0			0	0	37			0	0	0			5	4	0			0		0		0.6			180		101			0			1800			55			0.9				15	10	0			42	42	42			76	76	63	240		255		87	92	119			255			29	35	27		25				80					0				1
//
///////////////////////////////////////////SUNNY_SMOG_LA
//
//	Amb					Amb_Obj				Dir					Sky top				Sky bot				SunCore				SunCorona			SunSz	SprSz	SprBght		Shdw	LightShd	PoleShd		FarClp		FogSt		LightOnGround	LowCloudsRGB		BottomCloudRGB		WaterRGBA			Alpha1	RGB1				Alpha2		RGB2			CloudAlpha		IntensityLimit		WaterFogAlpha	DirMult
	33	33	33			210	188	166			255	255	255			0	0	0			0	0	34			0	0	0			5	0	0			0		0		0.6			200		100			0			1800			155			0.9				30	20	0			3	3	3			85	85	65	240		255		57	87	87			255			21	27	88		122				90					0				1
	33	33	33			210	189	169			255	255	255			0	0	0			0	0	35			0	0	0			4	0	0			0		0		0.6			190		100			0			1840			155			0.9				24	16	0			2	2	2			78	88	72	240		255		55	85	92			255			23	29	76		122				90					0				1
	33	33	33			210	190	172			255	255	255			0	0	0			0	0	37			0	0	0			3	0	0			0		0		0.7			180		100			0			1880			155			0.9				18	12	0			1	1	1			72	92	80	240		255		54	83	97			255			26	32	64		122				90					0				1
	33	33	33			210	191	175			255	255	255			0	0	0			0	0	39			0	0	0			1	0	0			0		0		0.8			170		100			0			1920			155			0.9				11	7	0			1	1	1			65	96	88	240		255		52	81	103			255			28	34	53		122				90					0				1
	33	33	33			210	192	178			255	255	255			0	0	0			0	0	41			0	0	0			0	0	0			0		0		0.9			160		100			0			1960			155			0.9				5	3	0			0	0	0			59	100	96	240		255		51	79	108			255			31	37	41		122				90					0				1
	33	33	33			210	194	182			255	255	255			0	0	0			0	0	43			0	0	0			0	0	0			0		0		1			150		100			0			2000			155			0.9				0	0	0			0	0	0			53	104	104	240		255		50	78	114			255			34	40	30		122				90					0				1
	33	33	33			210	194	182			255	255	255			52	75	88			255	146	36			255	128	0			255	128	0			0		0		0.9			140		93			0			2300			100			0.8				0	0	0			243	129	52			90	170	170	240		255		86	86	86			255			149	94	0		122				120					0				1
	20	11	5			255	181	106			255	255	255			55	55	255			113	137	255			255	255	255			255	255	255			0		0		0.1			236		50			75			2300			100			0.4				0	0	0			255	255	255			145	170	170	240		255		106	106	106			255			96	61	15		122				180					0				1
	19	10	4			242	183	123			255	255	255			53	56	254			113	137	255			255	255	255			255	255	255			0		0		0.1			236		40			98			2300			80			0.3				0	0	0			255	255	255			134	170	170	240		255		110	109	106			255			96	63	14		122				180					0				1
	18	9	3			229	185	140			255	255	255			51	57	254			113	137	255			255	255	255			255	255	255			0		0		0.1			236		30			121			2300			61			0.2				0	0	0			255	255	255			123	170	170	240		255		114	112	107			255			97	66	13		122				180					0				1
	17	8	1			217	187	157			255	255	255			49	59	254			113	137	255			255	255	255			255	255	255			0		0		0.1			236		19			144			2300			41			0.05				0	0	0			255	255	255			112	170	170	240		255		118	116	108			255			97	68	12		122				180					0				1
	16	7	0			204	189	174			255	255	255			47	60	254			113	137	255			255	255	255			255	255	255			0		0		0.1			236		9			167			2300			22			-0.05				0	0	0			255	255	255			101	170	170	240		255		122	119	109			255			98	71	11		122				180					0				1
	15	7	0			192	192	192			255	255	255			46	62	254			113	137	255			255	255	255			255	255	255			0		0		0.1			236		0			190			2300			3			-0.05				0	0	0			255	255	255			90	170	170	240		255		127	123	110			255			99	74	10		122				180					0				1
	15	7	0			194	192	190			255	255	255			42	59	252			111	136	254			255	255	255			255	255	255			0		0		0.1			234		5			173			2300			4			0.05				0	0	0			246	246	246			84	159	159	240		255		126	123	109			255			97	70	10		122				180					0				1
	15	8	0			197	192	189			255	255	255			38	57	250			109	135	254			255	255	255			255	255	255			0		0		0.1			232		11			157			2300			5			0.2				0	0	0			237	237	237			78	149	149	240		255		126	123	109			255			95	67	10		122				180					0				1
	15	8	0			199	192	187			255	255	255			34	55	248			108	134	254			255	255	255			255	255	255			0		0		0.2			230		17			140			2300			6			0.2				0	0	0			228	228	228			72	138	138	240		255		125	123	108			255			93	63	10		121				180					0				1
	15	9	0			202	193	186			255	255	255			30	53	247			106	134	253			255	255	255			255	255	255			0		0		0.2			228		22			124			2300			7			0.3				0	0	0			219	219	219			67	128	128	240		255		125	123	108			255			91	60	10		122				180					0				1
	15	9	0			204	193	184			255	255	255			26	51	245			105	133	253			255	255	255			255	255	255			0		0		0.3			226		28			107			2300			8			0.4				0	0	0			210	210	210			61	117	117	240		255		124	123	107			255			89	56	10		122				180					0				1
	15	10	0			207	193	183			255	255	255			22	49	243			103	132	253			255	255	255			255	255	255			0		0		0.3			224		34			91			2300			9			0.6				0	0	0			201	201	201			55	107	107	240		255		124	123	107			255			87	53	10		122				180					0				1
	15	11	0			210	194	182			255	255	255			19	47	242			102	132	253			255	255	255			255	255	255			0		0		0.4			222		40			75			2300			10			0.8				0	0	0			192	192	192			50	97	97	240		255		124	124	107			255			86	50	10		122				180					0				1
	15	5	0			210	194	182			255	255	255			250	99	163			255	128	0			255	128	0			255	128	0			0		0		0.7			100		60			0			2300			10			0.9				0	0	0			128	0	64			67	67	67	240		255		121	93	71			255			44	24	0		122				120					0				1
	24	8	6			210	194	182			255	255	255			125	49	81			127	64	20			127	64	0			130	68	0			0		0		0.6			130		80			0			2050			10			0.9				0	0	0			104	40	72			67	67	64	240		255		119	108	77			255			55	25	0		122				105					0				1
	33	12	12			210	194	182			255	255	255			0	0	0			0	0	40			0	0	0			5	8	0			0		0		0.6			160		100			0			1800			10			0.9				0	0	0			81	81	81			67	67	62	240		255		117	124	83			255			66	27	0		122				90					0				1
	33	22	22			210	191	174			255	255	255			0	0	0			0	0	37			0	0	0			5	4	0			0		0		0.6			180		100			0			1800			82			0.9				15	10	0			42	42	42			76	76	63	240		255		87	105	85			255			43	27	44		122				90					0				1
//
///////////////////////////////////////////CLOUDY_LA
//
//	Amb					Amb_Obj				Dir					Sky top				Sky bot				SunCore				SunCorona			SunSz	SprSz	SprBght		Shdw	LightShd	PoleShd		FarClp		FogSt		LightOnGround	LowCloudsRGB		BottomCloudRGB		WaterRGBA			Alpha1	RGB1				Alpha2		RGB2			CloudAlpha		IntensityLimit		WaterFogAlpha	DirMult
	10	30	30			157	176	208			255	255	255			10	10	10			55	55	36			10	10	0			10	0	0			0		0		0.2			200		100			0			1500			79			0.9				30	20	0			23	28	30			55	55	66	240		255		124	124	124			255			45	49	32		155				51					0				1
	10	28	29			157	175	206			255	255	255			10	10	10			55	55	36			10	10	0			10	0	0			0		0		0.1			200		100			0			1480			58			0.9				24	16	0			23	28	30			55	55	66	240		255		115	116	117			255			55	63	49		155				60					0				1
	10	27	28			158	174	205			255	255	255			10	10	10			55	55	36			10	10	0			10	0	0			0		0		0.1			200		100			0			1460			38			0.9				18	12	0			23	28	30			55	55	66	240		255		106	108	110			255			66	77	67		155				70					0				1
	10	26	28			158	173	204			255	255	255			10	10	10			55	55	36			10	10	0			10	0	0			0		0		0.1			200		100			0			1440			18			0.9				11	7	0			23	28	30			55	55	66	240		255		97	100	104			255			76	91	84		155				80					0				1
	10	25	27			159	172	203			255	255	255			10	10	10			55	55	36			10	10	0			10	0	0			0		0		0.1			200		100			0			1420			-1			0.9				5	3	0			23	28	30			55	55	66	240		255		88	92	97			255			87	105	102		155				90					0				1
	10	24	27			160	171	202			255	255	255			10	10	10			55	55	36			10	10	0			10	0	0			0		0		0.1			200		100			0			1400			-22			0.9				0	0	0			23	28	30			55	55	66	240		255		80	85	91			255			98	120	120		155				100					0				1
	16	31	31			163	187	192			255	255	255			52	75	92			192	192	192			0	0	0			0	0	0			0		0		0.1			200		100			0			1400			90			0.8				244	150	104			23	28	30			77	77	88	240		255		63	80	80			255			122	122	90		155				180					0				1
	22	22	22			190	176	169			255	255	255			31	61	61			192	230	233			0	0	0			0	0	0			0		0		0.1			80		50			0			1400			-22			0.4				0	0	0			92	116	125			77	77	88	240		255		124	124	124			255			45	28	12		155				180					0				1
	22	22	22			190	176	169			255	255	255			31	61	61			192	227	230			51	51	23			50	44	12			0		0		0.1			80		40			24			1400			-22			0.3				0	0	0			92	116	124			86	86	95	240		255		115	115	115			255			60	46	34		155				180					0				1
	22	22	22			190	176	169			255	255	255			31	61	61			192	224	228			102	102	46			100	88	24			0		0		0.1			80		30			48			1400			-22			0.3				0	0	0			92	116	124			96	96	102	240		255		106	106	106			255			75	65	56		155				180					0				1
	22	22	22			190	176	169			255	255	255			31	61	61			192	221	226			153	153	70			150	132	36			0		0		0.1			80		19			72			1400			-22			0.2				0	0	0			92	116	123			105	105	110	240		255		97	97	97			255			91	84	78		155				180					0				1
	22	22	22			190	176	169			255	255	255			31	61	61			192	218	224			204	204	93			200	176	48			0		0		0.1			80		9			96			1400			-22			0.2				0	0	0			92	116	123			115	115	117	240		255		88	88	88			255			106	103	100		155				180					0				1
	22	22	22			190	176	169			255	255	255			31	61	61			192	215	222			255	255	117			250	221	61			0		0		0.1			80		0			120			1400			-22			0.2				0	0	0			92	116	123			125	125	125	240		255		80	80	80			255			122	122	122		155				180					0				1
	22	22	22			190	176	169			255	255	255			31	61	61			192	215	222			255	255	118			250	225	52			0		0		0.1			80		0			102			1400			-22			0.2				0	0	0			92	116	123			124	125	126	240		255		74	74	74			255			122	122	122		155				180					0				1
	22	22	22			190	176	169			255	255	255			31	61	61			192	215	222			255	255	119			251	230	43			0		0		0.1			80		0			85			1400			-22			0.3				0	0	0			92	116	123			124	125	127	240		255		69	69	69			255			122	122	122		155				180					0				1
	22	22	22			190	176	169			255	255	255			31	60	60			192	215	222			255	255	120			252	235	34			0		0		0.1			80		0			68			1400			-22			0.4				0	0	0			92	116	123			124	126	128	240		255		64	64	64			255			121	121	121		155				180					0				1
	22	22	22			190	176	169			255	255	255			31	61	61			192	215	222			255	255	121			252	240	26			0		0		0.1			80		0			51			1400			-22			0.4				0	0	0			92	116	123			123	126	130	240		255		59	59	59			255			122	122	122		155				180					0				1
	22	22	22			190	176	169			255	255	255			31	61	61			192	215	222			255	255	122			253	245	17			0		0		0.1			80		0			34			1400			-22			0.6				0	0	0			92	116	123			123	127	131	240		255		54	54	54			255			122	122	122		155				180					0				1
	22	22	22			190	176	169			255	255	255			31	61	61			192	215	222			255	255	123			254	250	8			0		0		0.1			80		0			17			1400			-22			0.6				0	0	0			92	116	123			123	127	132	240		255		49	49	49			255			122	122	122		155				180					0				1
	22	22	22			190	176	169			255	255	255			31	61	61			192	215	222			255	255	125			255	255	0			0		0		0.1			80		0			0			1400			-22			0.8				0	0	0			92	116	123			123	128	134	240		255		44	44	44			255			122	122	122		155				180					0				1
