//
///////////////////////////////////////////EXTRASUNNY_LA
//
//	Amb					Amb_Obj				Dir					Sky top				Sky bot				SunCore				SunCorona			SunSz	SprSz	SprBght		Shdw	LightShd	PoleShd		FarClp		FogSt		LightOnGround	LowCloudsRGB		BottomCloudRGB		WaterRGBA			Alpha1	RGB1				Alpha2		RGB2			CloudAlpha		IntensityLimit		WaterFogAlpha	DirMult
	117	117	203			161	156	156			255	255	255			164	178	231			107	134	224			0	0	0			0	0	0			0		0		0.9		132		110			255			0			0			0.8				25	20	15			30	25	18			48	59	99	208		54		51	63	90			55			15	15	131		255				255					0				0.4
	117	117	203			161	156	156			255	255	255			164	178	231			107	134	224			0	0	0			0	0	0			0		0		0.9		132		110			255			0			0			0.8				25	20	15			30	25	18			48	59	99	208		54		51	63	90			55			15	15	131		255				255					0				0.4
	196	196	197			161	156	156			255	255	255			164	178	231			187	194	255			0	0	0			0	0	0			0		0		0.9		132		110			255			0			0			0.8				25	20	15			30	25	18			48	59	99	208		54		51	63	90			48			15	15	131		255				255					0				0.4
	196	196	197			161	156	156			255	255	255			164	178	231			187	194	255			0	0	0			0	0	0			0		0		0.9		132		110			255			0			0			0.8				25	20	15			30	25	18			48	59	99	208		54		51	63	90			48			15	15	131		255				255					0				0.4
	196	196	197			161	156	156			255	255	255			164	178	231			187	194	255			0	0	0			0	0	0			0		0		0.9		132		110			255			0			0			0.8				25	20	15			30	25	18			48	59	99	208		54		51	63	90			48			15	15	131		255				255					0				0.4
	196	196	197			161	156	156			255	255	255			164	178	231			187	194	255			0	0	0			0	0	0			0		0		0.9		132		110			255			0			0			0.8				25	20	15			30	25	18			48	59	99	208		54		51	63	90			48			15	15	131		255				255					0				0.4
	46	46	97			161	156	156			255	255	255			86	103	166			106	111	166			0	0	0			0	0	0			0		0		0.9		132		110			255			0			0			0.8				25	20	15			30	25	18			48	59	99	208		54		51	63	90			88			15	15	131		255				255					0				0.4
	46	46	97			161	156	156			255	255	255			0	105	117			55	65	130			0	0	0			0	0	0			0		0		0.9		132		110			255			0			0			0.8				25	20	15			30	25	18			48	59	99	208		54		40	40	92			0			15	15	131		255				255					0				0.4
	85	85	153			161	156	156			255	255	255			42	83	90			52	35	117			0	0	0			0	0	0			0		0		0.9		132		110			255			0			0			0.8				25	20	15			30	25	18			48	59	99	208		64		189	152	97			1			15	15	131		255				255					0				0.4
	100	100	139			161	156	156			255	255	255			42	83	90			52	35	117			0	0	0			0	0	0			0		0		0.9		132		110			255			0			0			0.8				25	20	15			30	25	18			48	59	99	208		97		40	40	92			0			15	15	131		255				255					0				0.4
	92	92	135			161	156	156			255	255	255			42	83	90			52	35	117			0	0	0			0	0	0			0		0		0.9		132		110			255			0			0			0.8				25	20	15			30	25	18			48	59	99	208		54		40	40	92			0			15	15	131		255				255					0				0.4
	85	85	153			161	156	156			255	255	255			42	83	90			52	35	117			0	0	0			0	0	0			0		0		0.9		132		110			255			0			0			0.8				25	20	15			30	25	18			48	59	99	208		0		40	40	92			15			109	109	255		255				255					0				0.4
	85	85	153			161	156	156			255	255	255			42	83	90			52	35	117			0	0	0			0	0	0			0		0		0.9		132		110			255			0			0			0.8				25	20	15			30	25	18			48	59	99	208		54		40	40	92			25			15	15	131		255				255					0				0.4
	85	85	153			161	156	156			255	255	255			42	83	90			52	35	117			0	0	0			0	0	0			0		0		0.9		132		110			255			0			0			0.8				25	20	15			30	25	18			48	59	99	208		54		40	40	92			25			15	15	131		255				255					0				0.4
//
///////////////////////////////////////////SUNNY_LA
//
//	Amb					Amb_Obj				Dir					Sky top				Sky bot				SunCore				SunCorona			SunSz	SprSz	SprBght		Shdw	LightShd	PoleShd		FarClp		FogSt		LightOnGround	LowCloudsRGB		BottomCloudRGB		WaterRGBA			Alpha1	RGB1				Alpha2		RGB2			CloudAlpha		IntensityLimit		WaterFogAlpha	DirMult
	138	138	138			172	165	165			255	255	255			0	0	0			85	85	146			0	0	0			0	0	0			0		0		0.5			0		0			0			0			0			-0.05				45	24	37			0	49	61			115	113	159	229		123		42	66	109			92			100	77	123		126				0					0				0.2
	138	138	138			172	165	165			255	255	255			0	0	0			75	75	131			51	38	27			51	38	27			0		0		0.5			0		0			0			0			0			-0.05				45	24	37			0	49	61			115	113	159	229		123		42	66	109			92			100	77	123		126				0					0				0.2
	104	104	104			190	189	189			255	255	255			0	0	0			65	65	134			102	77	55			102	77	55			0		0		0.5			0		0			0			0			0			-0.05				45	24	37			0	49	61			115	113	159	229		123		42	66	109			92			100	77	123		126				0					0				0.07
	104	104	104			190	189	189			255	255	255			23	20	20			77	77	113			153	116	83			153	116	83			0		0		0.5			0		0			0			0			0			-0.05				45	24	37			0	49	61			115	113	159	229		123		42	66	109			92			100	77	123		126				0					0				0.07
	98	98	98			164	159	159			255	255	255			71	79	101			114	114	163			204	155	111			204	155	111			0		0		0.5			0		0			0			0			0			-0.05				45	24	37			0	49	61			115	113	159	229		123		42	66	109			92			100	77	123		126				0					0				0.3
	119	119	119			185	185	185			255	255	255			71	79	101			113	113	191			255	194	139			255	194	139			0		0		0.2			0		0			0			0			0			-0.05				45	24	37			0	49	61			115	113	159	229		123		42	66	109			92			100	77	123		126				0					0				0.2
	61	61	61			255	254	254			255	255	255			28	33	94			142	142	224			255	254	254			255	254	254			0		0		0.2			0		0			0			0			0			-0.05				45	24	37			0	49	61			115	113	159	229		72		25	40	53			92			89	104	187		126				0					0				0.2
	71	77	85			205	201	201			255	255	255			51	51	142			168	180	255			255	254	254			255	254	254			0		0		0.4			0		0			0			0			0			0.8				50	50	50			255	254	254			84	112	132	231		0		45	24	37			128			49	61	97		0				0					0				0.3
	78	78	78			255	254	254			255	255	255			42	42	156			168	180	255			255	254	254			255	254	254			0		0		0.4			0		0			0			0			0			0.8				50	50	50			255	254	254			84	112	132	231		0		45	24	37			128			49	61	97		0				0					0				0.4
	138	138	138			237	237	237			255	255	255			80	80	161			162	172	233			255	254	254			255	254	254			0		0		0.4			0		0			0			0			0			0.8				50	50	50			255	254	254			84	112	132	231		0		45	24	37			128			49	61	97		0				0					0				0.02
	138	138	138			237	237	237			255	255	255			72	72	189			162	172	233			255	254	254			255	254	254			0		0		0.4			0		0			0			0			0			0.8				50	50	50			255	254	254			84	112	132	231		0		45	24	37			128			49	61	97		0				0					0				0.02
	138	138	138			237	237	237			255	255	255			72	72	189			148	160	235			255	254	254			255	254	254			0		0		0.4			0		0			0			0			0			0.8				50	50	50			255	254	254			84	112	132	231		0		45	24	37			128			49	61	97		0				0					0				0.02
	138	138	138			237	237	237			255	255	255			88	88	204			168	175	217			255	255	255			255	255	255			0		0		0.4			0		0			0			0			0			0.8				50	50	50			255	254	254			84	112	132	231		0		45	24	37			128			49	61	97		0				0					0				0.4
	138	138	138			237	237	237			255	255	255			60	60	226			168	175	217			218	218	218			218	218	218			0		0		0.4			0		0			0			0			0			0.8				50	50	50			255	254	254			84	112	132	231		0		45	24	37			128			49	61	97		0				0					0				0.4
	138	138	138			237	237	237			255	255	255			52	52	169			145	160	255			182	182	182			182	182	182			0		0		0.4			0		0			0			0			0			0.8				50	50	50			255	254	254			84	112	132	231		0		45	24	37			128			49	61	97		0				0					0				0.4
	138	138	138			237	237	237			255	255	255			91	91	198			145	160	255			145	145	145			145	145	145			0		0		0.4			0		0			0			0			0			0.8				50	50	50			255	254	254			84	112	132	231		0		45	24	37			128			49	61	97		0				0					0				0.4
	138	138	138			237	237	237			255	255	255			75	75	161			145	160	255			109	109	109			109	109	109			0		0		0.4			0		0			0			0			0			0.8				50	50	50			255	254	254			84	112	132	231		0		45	24	37			128			49	61	97		0				0					0				0.4
	138	138	138			237	237	237			255	255	255			72	72	141			110	127	228			72	72	72			72	72	72			0		0		0.4			0		0			0			0			0			0.8				50	50	50			255	254	254			84	112	132	231		0		45	24	37			128			49	61	97		0				0					0				0.4
	138	138	138			237	237	237			255	255	255			32	32	113			125	140	224			36	36	36			36	36	36			0		0		0.4			0		0			0			0			0			0.8				50	50	50			255	254	254			84	112	132	231		0		45	24	37			128			49	61	97		0				0					0				0.4
	138	138	138			216	214	214			255	255	255			19	19	43			110	129	213			0	0	0			0	0	0			0		0		0.4			0		0			0			0			0			0.8				50	50	50			255	254	254			84	112	132	231		0		45	24	37			128			49	61	97		0				0					0				0.07
	138	138	138			216	214	214			255	255	255			1	1	5			128	146	217			0	0	0			0	0	0			0		0		0.2			0		0			0			0			0			0.8				50	50	50			255	254	254			84	112	132	231		0		45	24	37			128			49	61	97		0				0					0				0.07
	116	114	114			200	196	196			255	255	255			1	1	5			139	153	209			0	0	0			0	0	0			0		0		0.3			0		0			0			0			0			0.8				50	50	50			255	254	254			84	112	132	231		0		45	24	37			128			49	61	97		0				0					0				0.07
	84	84	84			200	196	196			255	255	255			34	34	34			138	150	204			0	0	0			0	0	0			0		0		0.4			0		0			0			0			0			0.8				50	50	50			255	254	254			84	112	132	231		0		45	24	37			128			49	61	97		0				0					0				0.07
	84	84	84			200	196	196			255	255	255			10	10	10			138	150	204			0	0	0			0	0	0			0		0		0.5			0		0			0			0			0			0.8				50	50	50			255	254	254			84	112	132	231		0		45	24	37			128			49	61	97		0				0					0				0.07
//
///////////////////////////////////////////EXTRASUNNY_SMOG_LA
//
//	Amb					Amb_Obj				Dir					Sky top				Sky bot				SunCore				SunCorona			SunSz	SprSz	SprBght		Shdw	LightShd	PoleShd		FarClp		FogSt		LightOnGround	LowCloudsRGB		BottomCloudRGB		WaterRGBA			Alpha1	RGB1				Alpha2		RGB2			CloudAlpha		IntensityLimit		WaterFogAlpha	DirMult
	93	93	93			185	185	185			255	255	255			27	22	63			94	137	168			0	0	0			0	0	0			0		0		0.5			0		0			0			0			0			0.8				25	20	15			30	25	18			66	78	103	255		62		110	110	189			83			62	62	138		0				0					0				0.4
	93	93	93			185	185	185			255	255	255			16	12	43			98	129	152			0	0	0			0	0	0			0		0		0.5			0		0			0			0			0			0.8				25	20	15			30	25	18			66	78	103	255		62		110	110	189			83			62	62	138		0				0					0				0.4
	93	93	93			185	185	185			255	255	255			16	12	43			50	87	139			0	0	0			0	0	0			0		0		0.5			0		0			0			0			0			0.8				25	20	15			30	25	18			66	78	103	255		62		110	110	189			83			62	62	138		0				0					0				0.7
	93	93	93			185	185	185			255	255	255			16	12	43			22	72	132			0	0	0			0	0	0			0		0		0.5			0		0			0			0			0			0.8				25	20	15			30	25	18			66	78	103	255		62		110	110	189			83			62	62	138		0				0					0				0.7
	93	93	93			216	213	213			255	255	255			13	0	57			63	93	127			0	0	0			0	0	0			0		0		0.5			0		0			0			0			0			0.8				25	20	15			30	25	18			66	78	103	255		62		110	110	189			83			62	62	138		0				0					0				0.7
	120	120	120			216	213	213			255	255	255			13	0	57			101	168	171			0	0	0			0	0	0			0		0		0.5			0		0			0			0			0			0.8				25	20	15			30	25	18			66	78	103	255		62		110	110	189			83			62	62	138		0				0					0				0.7
	57	57	57			224	224	224			255	255	255			13	0	57			101	171	150			255	254	254			255	254	254			0		0		0.5			0		0			0			0			0			0.8				25	20	15			30	25	18			66	78	103	255		62		110	110	189			83			62	62	138		0				0					0				0.4
	87	87	87			237	237	237			255	255	255			1	7	100			130	201	185			255	254	254			255	254	254			0		0		0.4			0		0			0			0			0			0.8				50	50	50			255	254	254			147	147	147	250		68		145	53	79			0			62	41	67		0				0					0				0.2
	87	87	87			237	237	237			255	255	255			20	28	153			163	215	194			255	254	254			255	254	254			0		0		0.4			0		0			0			0			0			0.8				50	50	50			255	254	254			147	147	147	250		68		145	53	79			0			62	41	67		0				0					0				0.2
	106	106	106			237	237	237			255	255	255			52	57	127			163	215	192			255	254	254			255	254	254			0		0		0.4			0		0			0			0			0			0.8				50	50	50			255	254	254			147	147	147	250		68		145	53	79			0			62	41	67		0				0					0				0.2
	106	106	106			237	237	237			255	255	255			0	17	216			163	215	192			255	254	254			255	254	254			0		0		0.4			0		0			0			0			0			0.8				50	50	50			255	254	254			147	147	147	250		68		145	53	79			0			62	41	67		0				0					0				0.2
	106	106	106			255	254	254			255	255	255			0	17	216			163	215	215			255	254	254			255	254	254			0		0		0.4			0		0			0			0			0			0.8				50	50	50			255	254	254			147	147	147	250		68		145	53	79			0			62	41	67		0				0					0				0.3
	137	135	135			255	254	254			255	255	255			0	17	216			155	196	207			255	255	255			255	255	255			0		0		0.4			0		0			0			0			0			0.8				50	50	50			255	254	254			147	147	147	250		68		145	53	79			0			62	41	67		0				0					0				0.3
	165	165	165			255	254	254			255	255	255			0	17	216			126	170	191			218	218	218			218	218	218			0		0		0.4			0		0			0			0			0			0.8				50	50	50			255	254	254			147	147	147	250		68		145	53	79			0			62	41	67		0				0					0				0.3
	165	165	165			255	254	254			255	255	255			77	86	226			126	174	201			182	182	182			182	182	182			0		0		0.4			0		0			0			0			0			0.8				50	50	50			255	254	254			147	147	147	250		68		145	53	79			0			62	41	67		0				0					0				0.3
	165	165	165			255	254	254			255	255	255			77	86	226			151	182	200			145	145	145			145	145	145			0		0		0.4			0		0			0			0			0			0.8				50	50	50			255	254	254			147	147	147	250		68		69	38	132			0			62	41	67		0				0					0				0.3
	165	165	165			255	254	254			255	255	255			77	86	226			139	172	191			109	109	109			109	109	109			0		0		0.4			0		0			0			0			0			0.8				50	50	50			255	254	254			147	147	147	250		68		69	38	132			0			62	41	67		0				0					0				0.3
	134	134	134			234	234	234			255	255	255			109	115	202			153	200	237			72	72	72			72	72	72			0		0		0.4			0		0			0			0			0			0.8				50	50	50			255	254	254			147	147	147	250		68		69	38	132			0			62	41	67		0				0					0				0.3
	134	134	134			234	234	234			255	255	255			52	60	215			153	200	237			36	36	36			36	36	36			0		0		0.4			0		0			0			0			0			0.8				50	50	50			255	254	254			147	147	147	250		68		69	38	132			0			62	41	67		0				0					0				0.3
	160	158	158			234	234	234			255	255	255			46	51	137			158	177	196			0	0	0			0	0	0			0		0		0.4			0		0			0			0			0			0.8				50	50	50			255	254	254			147	147	147	250		68		69	38	132			0			62	41	67		0				0					0				0.3
	160	158	158			234	234	234			255	255	255			46	51	137			158	177	196			0	0	0			0	0	0			0		0		0.1			0		0			0			0			0			0.8				50	50	50			255	254	254			147	147	147	250		68		69	38	132			0			62	41	67		0				0					0				0.3
	150	150	150			234	234	234			255	255	255			68	72	145			134	162	190			0	0	0			0	0	0			0		0		0.2			0		0			0			0			0			0.8				50	50	50			255	254	254			147	147	147	250		68		69	38	132			0			62	41	67		0				0					0				0.3
	106	106	106			255	254	254			255	255	255			68	72	145			134	162	190			0	0	0			0	0	0			0		0		0.3			0		0			0			0			0			0.8				50	50	50			255	254	254			147	147	147	250		68		69	38	132			60			34	5	109		0				0					0				0.3
	95	95	95			255	254	254			255	255	255			68	72	145			134	162	190			0	0	0			0	0	0			0		0		0.4			0		0			0			0			0			0.8				50	50	50			255	254	254			147	147	147	250		68		69	38	132			60			34	5	109		0				0					0				0.3
//
///////////////////////////////////////////SUNNY_SMOG_LA
//
//	Amb					Amb_Obj				Dir					Sky top				Sky bot				SunCore				SunCorona			SunSz	SprSz	SprBght		Shdw	LightShd	PoleShd		FarClp		FogSt		LightOnGround	LowCloudsRGB		BottomCloudRGB		WaterRGBA			Alpha1	RGB1				Alpha2		RGB2			CloudAlpha		IntensityLimit		WaterFogAlpha	DirMult
	54	54	54			209	209	209			255	255	255			33	40	145			213	177	177			0	0	0			0	0	0			0		0		0.5			0		0			0			0			0			0.8				25	20	15			30	25	18			66	78	103	255		80		79	79	124			31			102	0	239		0				0					0				0.2
	54	54	54			209	209	209			255	255	255			33	40	145			219	169	169			51	38	27			51	38	27			0		0		0.5			0		0			0			0			0			0.8				25	20	15			30	25	18			66	78	103	255		80		79	79	124			31			102	0	239		0				0					0				0.2
	54	54	54			209	209	209			255	255	255			47	51	116			219	169	169			51	38	27			51	38	27			0		0		0.5			0		0			0			0			0			0.8				25	20	15			30	25	18			66	78	103	255		80		79	79	124			31			102	0	239		0				0					0				0.2
	54	54	54			209	209	209			255	255	255			47	51	116			222	186	186			51	38	27			51	38	27			0		0		0.5			0		0			0			0			0			0.8				25	20	15			30	25	18			66	78	103	255		80		79	79	124			31			102	0	239		0				0					0				0.2
	54	54	54			209	209	209			255	255	255			47	56	175			231	181	181			51	38	27			51	38	27			0		0		0.5			0		0			0			0			0			0.8				25	20	15			30	25	18			66	78	103	255		80		79	79	124			31			102	0	239		0				0					0				0.2
	83	82	82			209	209	209			255	255	255			47	56	175			231	181	181			255	194	139			255	194	139			0		0		0.5			0		0			0			0			0			0.8				25	20	15			30	25	18			66	78	103	255		80		79	79	124			31			102	0	239		0				0					0				0.2
	60	60	60			194	194	194			255	255	255			47	56	175			231	181	181			255	254	254			255	254	254			0		0		0.2			0		0			0			0			0			0.8				25	20	15			30	25	18			66	78	103	255		80		79	79	124			31			102	0	239		0				0					0				0.2
	60	60	60			194	194	194			255	255	255			47	56	175			201	173	173			255	254	254			255	254	254			0		0		0.2			0		0			0			0			0			0.8				25	20	15			30	25	18			66	78	103	255		80		79	79	124			31			102	0	239		0				0					0				0.2
	60	60	60			194	194	194			255	255	255			70	153	227			212	188	188			255	254	254			255	254	254			0		0		0.2			0		0			0			0			0			0.8				25	20	15			30	25	18			66	78	103	255		80		79	79	124			31			102	0	239		0				0					0				0.2
	60	60	60			194	194	194			255	255	255			70	153	227			217	210	193			255	254	254			255	254	254			0		0		0.2			0		0			0			0			0			0.8				25	20	15			30	25	18			66	78	103	255		80		79	79	124			31			102	0	239		0				0					0				0.2
	76	76	76			225	225	225			255	255	255			0	124	255			194	194	194			255	254	254			255	254	254			0		0		0.1			0		0			0			0			0			0.8				50	50	50			255	254	254			174	190	211	250		224		70	49	66			96			68	44	53		0				0					0				0
	96	104	121			233	233	233			255	255	255			70	157	244			214	217	235			255	254	254			255	254	254			0		0		0.3			0		0			0			0			0			0.8				50	50	50			255	254	254			183	205	233	250		32		78	54	75			32			76	49	54		0				0					0				0
	79	85	100			241	241	241			255	255	255			0	130	255			178	202	244			255	255	255			255	255	255			0		0		0.1			0		0			0			0			0			-0.05				50	50	50			255	255	255			192	220	255	250		128		87	59	84			0			84	55	55		0				0					0				0
	71	77	91			237	237	238			255	255	255			40	99	163			151	173	208			218	218	218			218	218	218			0		0		0.4			0		0			0			0			0			0.6				50	50	50			255	254	254			177	201	231	250		160		78	56	78			160			78	53	52		255				255					0				0
	60	68	98			218	218	223			255	255	255			40	99	163			146	177	227			182	182	182			182	182	182			0		0		0.4			0		0			0			0			0			0.6				50	50	50			255	254	254			177	201	231	250		160		78	56	78			160			78	53	52		255				255					0				0
	42	47	69			218	218	223			255	255	255			5	82	174			146	177	227			145	145	145			145	145	145			0		0		0.4			0		0			0			0			0			0.6				50	50	50			255	254	254			177	201	231	250		160		78	56	78			160			78	53	52		255				255					0				0
	60	68	98			218	218	223			255	255	255			5	82	174			123	149	189			109	109	109			109	109	109			0		0		0.4			0		0			0			0			0			0.6				50	50	50			255	254	254			177	201	231	250		160		78	56	78			160			78	53	52		255				255					0				0
	45	53	102			196	196	196			255	255	255			22	77	142			191	191	191			72	72	72			72	72	72			0		0		0.4			0		0			0			0			0			0.6				50	50	50			255	254	254			177	201	231	250		160		78	56	78			160			78	53	52		0				0					0				0
	45	53	102			196	196	196			255	255	255			39	99	200			191	191	191			36	36	36			36	36	36			0		0		0.4			0		0			0			0			0			0.6				50	50	50			255	254	254			177	201	231	250		160		78	56	78			160			78	53	52		0				0					0				0.2
	45	53	102			196	196	196			255	255	255			77	87	150			204	186	186			0	0	0			0	0	0			0		0		0.4			0		0			0			0			0			0.6				50	50	50			255	254	254			177	201	231	250		160		78	56	78			160			78	53	52		0				0					0				0.2
	45	53	102			196	196	196			255	255	255			77	87	150			204	186	186			0	0	0			0	0	0			0		0		0.1			0		0			0			0			0			0.6				50	50	50			255	254	254			177	201	231	250		160		78	56	78			160			78	53	52		0				0					0				0.2
	45	53	102			196	196	196			255	255	255			77	87	150			213	177	177			0	0	0			0	0	0			0		0		0.2			0		0			0			0			0			0.6				50	50	50			255	254	254			177	201	231	250		160		78	56	78			160			78	53	52		0				0					0				0.2
	32	39	78			178	178	178			255	255	255			43	53	112			213	177	177			0	0	0			0	0	0			0		0		0.3			0		0			0			0			0			0.6				50	50	50			255	254	254			177	201	231	250		160		78	56	78			160			78	53	52		0				0					0				0.2
	18	22	43			178	178	178			255	255	255			43	53	112			213	177	177			0	0	0			0	0	0			0		0		0.4			0		0			0			0			0			0.6				50	50	50			255	254	254			177	201	231	250		140		78	56	78			160			70	69	137		0				0					0				0.2
//
///////////////////////////////////////////CLOUDY_LA
//
//	Amb					Amb_Obj				Dir					Sky top				Sky bot				SunCore				SunCorona			SunSz	SprSz	SprBght		Shdw	LightShd	PoleShd		FarClp		FogSt		LightOnGround	LowCloudsRGB		BottomCloudRGB		WaterRGBA			Alpha1	RGB1				Alpha2		RGB2			CloudAlpha		IntensityLimit		WaterFogAlpha	DirMult
	106	106	106			101	98	98			255	255	255			19	18	18			129	140	189			0	0	0			0	0	0			0		0		0.4			0		0			0			0			0			-0.05				51	63	90			54	15	15			148	148	148	207		38		59	145	105			149			75	68	123		0				0					56				0.4
	106	106	106			95	94	94			255	255	255			19	18	18			116	130	191			0	0	0			0	0	0			0		0		0.4			0		0			0			0			0			-0.05				51	63	90			54	15	15			148	148	148	207		38		59	145	105			149			75	68	123		0				0					56				0.4
	106	106	106			95	94	94			255	255	255			0	0	0			109	125	194			0	0	0			0	0	0			0		0		0.4			0		0			0			0			0			-0.05				51	63	90			54	15	15			148	148	148	207		38		59	145	105			149			75	68	123		0				0					56				0.4
	106	106	106			95	94	94			255	255	255			0	0	0			98	116	194			0	0	0			0	0	0			0		0		0.4			0		0			0			0			0			-0.05				51	63	90			54	15	15			148	148	148	207		38		59	145	105			149			75	68	123		0				0					56				0.4
	106	106	106			95	94	94			255	255	255			28	28	28			98	116	194			0	0	0			0	0	0			0		0		0.4			0		0			0			0			0			-0.05				51	63	90			54	15	15			148	148	148	207		38		59	145	105			149			75	68	123		0				0					56				0.4
	106	106	106			95	94	94			255	255	255			53	53	53			103	118	176			0	0	0			0	0	0			0		0		0.4			0		0			0			0			0			-0.05				51	63	90			54	15	15			148	148	148	207		38		59	145	105			149			75	68	123		0				0					56				0.4
	78	78	78			132	132	132			255	255	255			54	58	76			110	127	196			0	0	0			0	0	0			0		0		0.4			0		0			0			0			0			-0.05				51	63	90			54	15	15			148	148	148	207		38		59	145	105			149			75	68	123		0				0					56				0.2
	72	72	72			182	181	181			255	255	255			42	50	84			149	154	186			0	0	0			0	0	0			0		0		0.4			0		0			0			0			0			-0.05				51	63	90			54	15	15			148	148	148	207		38		59	145	105			149			75	68	123		0				0					56				0.1
	72	72	72			182	181	181			255	255	255			50	63	117			149	154	186			0	0	0			0	0	0			0		0		0.4			0		0			0			0			0			-0.05				51	63	90			54	15	15			148	148	148	207		38		59	145	105			149			75	68	123		0				0					56				0.1
	72	72	72			182	181	181			255	255	255			35	57	149			149	154	186			0	0	0			0	0	0			0		0		0.4			0		0			0			0			0			-0.05				51	63	90			54	15	15			148	148	148	207		38		59	145	105			149			75	68	123		0				0					56				0.1
	72	72	72			220	220	220			255	255	255			2	40	182			149	154	186			0	0	0			0	0	0			0		0		0.4			0		0			0			0			0			-0.05				51	63	90			54	15	15			148	148	148	207		38		59	145	105			149			75	68	123		0				0					56				0.1
	72	72	72			182	181	181			255	255	255			2	40	182			194	196	204			0	0	0			0	0	0			0		0		0.4			0		0			0			0			0			-0.05				51	63	90			54	15	15			148	148	148	207		38		59	145	105			149			75	68	123		0				0					56				0.1
	149	149	149			215	215	215			255	255	255			12	47	189			211	211	211			0	0	0			0	0	0			0		0		0.9			0		110			0			0			0			0.8				25	20	15			30	25	18			48	59	99	208		54		51	63	90			48			15	15	131		0				0					0				0.05
	149	149	149			245	245	245			255	255	255			0	26	153			234	233	233			0	0	0			0	0	0			0		0		0.9			0		110			0			0			0			0.8				25	20	15			30	25	18			48	59	99	208		54		51	63	90			48			15	15	131		0				0					0				0.05
	149	149	149			245	245	245			255	255	255			10	28	116			226	226	226			0	0	0			0	0	0			0		0		0.9			0		110			0			0			0			0.8				25	20	15			30	25	18			48	59	99	208		54		51	63	90			48			15	15	131		0				0					0				0.05
	149	149	149			245	245	245			255	255	255			34	50	131			215	215	215			0	0	0			0	0	0			0		0		0.9			0		110			0			0			0			0.8				25	20	15			30	25	18			48	59	99	208		54		51	63	90			48			15	15	131		0				0					0				0.05
	149	149	149			245	245	245			255	255	255			70	51	128			215	215	215			0	0	0			0	0	0			0		0		0.9			0		110			0			0			0			0.8				25	20	15			30	25	18			48	59	99	208		54		51	63	90			48			15	15	131		0				0					0				0.05
	149	149	149			227	227	227			255	255	255			43	21	111			208	200	200			0	0	0			0	0	0			0		0		0.9			0		110			0			0			0			0.8				25	20	15			30	25	18			48	59	99	208		54		51	63	90			48			15	15	131		0				0					0				0.05
	149	149	149			227	227	227			255	255	255			32	10	100			204	189	189			0	0	0			0	0	0			0		0		0.9			0		110			0			0			0			0.8				25	20	15			30	25	18			48	59	99	208		128		19	35	61			69			33	33	157		0				0					0				0.05
